EntryID,SenseID,EngDesc,SpaDesc,ZapDesc,AssociatedTaxa,SpecimenImagesByTaxa
E0610,S0471,"Term used for at least two species. The first, <Solanum erianthum>, of the Solanaceae family, is a scarce shrub that reaches a height of 1.5 meters. It has white flowers with yellow stamens and produces a green fruit. Both the leaves and the stems have a velvety texture. This species is considered to have curative properties to treat inflammation of the prostate and for kidney and bladder problems. To be used for this purpose it is boiled and drunk as a tea or used as an enema. The second species is a tree belonging to the <Cordia> genus of the Boraginaceae family. It reaches a height of 10 meters. Its flowers are orange and its fruit is yellow. No medicinal properties are attributed to this species.","Término que designa a por lo menos dos especies. La primera, <Solanum erianthum> de la familia Solanaceae, es un arbusto escaso que alcanza una altura de un metro y medio. Sus flores son de color blanco con estambres amarillos y sus frutos son verdes. Tanto las hojas como los tallos tienen una textura terrosa. Esta especie se considera que tiene propiedades curativas para el tratamiento de la inflamación de la próstata y para los problemas de riñón y vesícula. Para esto se hierve y se toma en té o se usa en lavativa. La segunda especie es un árbol que alcanza una altura de 10 metros y pertenece al género <Cordia> de la familia Boraginaceae. Sus flores son anaranjadas y sus frutos son amarillos. A esta especie no se le atribuyen propiedades medicinales.","Yagadi' risooni bia' chii metru, ribeeni ti guie' naquichi', nuuni la naguchi o nabiguitu. Rudiini ti xca naga', naguchi o naga' naguchi, ladini naguichaduubi. Nuu binni rugaaguini ne re'ni nadxaa nadxaa, nácabe rusiandani ladxibizaa xti' binni ne rindeteni guí próstata ne vesícula. Laaca ricaa binnini cuaana'.",<Cordia dodecandra>;<Solanum erianthum>,"9b128eb6d1a4c7e5ec9c725f836d1d30,4d66eb2a8f7c03d4b5329444c2d5a662,9392e9c7c8955671ec2b50e87f5823ca,17abe86f8d81f897c633242973192032,4e74dfdd8feecb67d6ac98466178f6ba,101da8f9400eaa41ac6e7c4e8361f805,4a748d421ce54c60f2db7e87fc58fdcf,7ae0cc86032378abd24a5c05a19a734c,41aed6a40ac08187b80822a4217eba84,ad3c451ffe3ea980e3219b77e6beb15c,ae31253caf896a0a8bd4ebad08f00d44,43b06d7ba1430d68d05824a645df5dd1,5857046d04f890cd4ba7de7284b2b100,f10af9abb765c2329d11d1bca8fdcbca,427b1dd46efca981623d07d83e70d553,fb0a57c42c820a6935abd93e91a79ce9,cb7941f322687ab0604432371dcacf16,183a34f68dc6c2632536688460855e51,7bb1dfae577dbce7b7a94fc7a29e7bf0"
E0633,S0472,"Laurel. This term refers to the species <Ficus benjamina>, a tree of the Moraceae family originally from Asia. In La Ventosa it is reported to reach a height of 10 meters. Its leaves are smooth with many veins. Its fruit is yellow or orange. Laurel tea is considered to have medicinal properties to treat kidney pain.","El laurel. Se denomina así a <Ficus benjamina>, árbol de la familia Moraceae, originario de Asia. Se reporta que en La Ventosa alcanza una altura de 10 metros. Sus hojas son lisas y con muchos nervios, los frutos son amarillos o anaranjados. Se considera que el té de laurel tiene propiedades curativas contra el dolor de riñón.","Laani nga ti yaga risoo bia' chii metru rudiini ti xca naguchi ne nabiguitu. Nabé nuuni. Nácabe rusiandani yuuba ladxigueta, ribini lude. Yagadi' napani niidxi.",<Ficus benjamina>,"2666b84d6e7233d60c3ef96374ba042d,c8e9372ba6ad8a4e57f1c97fcee0ab72,4721d2002ab1568d69a9375baea3b1b1"
E0635,S0473,"Name for two species of the Asteraceae family, <Sonchus oleraceus> and <Youngia japonica>, both abundant herbs not native to Mexico. They reach a height of 40 centimeters. They have yellow and white flowers. The fruit, when mature, looks like a small ball of white fur. These herbs are considered to have curative properties to treat inflammation of the prostate. When used for this purpose, it is boiled, left out overnight and then drunk at room temperature.","La lechuga de monte. Se nombran así a dos especies de la familia Asteraceae, <Sonchus oleraceus> y <Youngia japonica>. Hierbas abundantes, no nativas de México, que alcanzan una altura de 40 centímetros. Sus flores son amarillas y blancas, los frutos en conjunto al madurar se asemejan a ""pelotitas"" de pelos blancos. Se considera que estas hierbas tienen propiedades curativas contra la inflamación de la próstata. Para su tratamiento, se hierve la planta, se deja en el sereno y se toma como agua de tiempo.","Laani nga ti guixi bandaga risoo bia' chupalategande centimetru, ribeeni ti guie' naquichi' ne naguchi. Napani ti xca nayu. Nabé nuuni. Rindateni guí próstata. Ra'guini ne riaanani lu gupa, re' binnini casi nisa.",<Sonchus oleraceus>;<Youngia japonica>,"a080d590f75c337fb3b284c431d95525,05bb2c01e0ff9fd7a6fe88b1f1f9a459,c630d526018395a8945c9651089e4fbf,d0cc7c1c13d125bcf906f3f23af6ef29,6b9d48cea8a6e8b7ab99ef386c0f54c8,575c1dba3aadf516abe13d1e1821e220,121206a6fd746e18b9adb76fd1daa6ad,d15303acf5981f682b6f6dbf04a1ecbf,a2b37ccbd2bcde03af087a3401294dbb,868afc51f29da417366af5cd17d1ea79,44c59f7a0369ad0a7e85e6e1e0b66d39,1413c041a9ba5808f6b97946555784e9"
E0636,S0474,Lentil.,Lenteja.,"Nacani ti biidxi' nabiuxede ne nayu. Ne laani runicabe ti guendaró lá lenteja: zinéni dxita beela, biduaa chita, piña, manzana, bichooxhe, aju. Ne nuu tu riguuni salchicha, chorisu.",,
E0637,S0475,"Lemon, lime.",La lima.,"Nacani ti yaga xada, qué risoopeni, ca bandaga xtini dxi gueela' nayaaca', ora nari'ni' ca bandagadi' nuu tu riguuni lu xpido' ne nuu gunaa rulaadxini ique, purti' nabé rinda' naxhini. Rudiini ti cuananaxhi nabidolaga, cadi naí'di'ni, naquiiñe' gócabeni ora nagüini, pacaa la zabeeni gui'dxu' ruaacabe. Ricáni lu beeu xandu', ngue runi nabé rugaandacabeni lu biyee.",,
E0642,S0476,Sweet lime with a yellow peel.,Limón dulce de cáscara amarilla.,Yagadi' risoo huiini'ni. Rabicabeni limòn dulce purti' ládini rului'ni ti naranja ne ndaani'ni rului'ni' ti limon. Nanaxhini.,,
E0639,S0477,Type of small lime.,Tipo de limón pequeño.,"Laani nga ti yaga xada napa guichi risoo bia' gaayu metru, ribeeni ti guie' naquichi' ne rudiini ti xca nabidola naga' nabé naí'. Pa guidaani xtale nisa, zapani nisa. Riquiiñe binnini para gó ne para guni guendaró.",,
E0640,S0478,Lime without seeds.,El limón real que no tiene semillas.,"Laani nga ti yaga xada napa guichi risoo bia' gaayu metru, ribeeni ti guie' naquichi' ne rudiini ti xca nabidola naga' nabé naí'. Nabé riquiiñe binni lu guendaró, ria'rineni bere, benda, beela. ribeeni xho' lanna'. Ne laaca ruxhiicabeni lu ti tapadu bere pacaa tapadu benda. Laani runinecabe ti 'chile pastor', biraru' ra riquiiñecabeni lu guendaró.",,
E0641,S0479,Type of large lime.,Tipo de limón grande.,"Yagadi' zedagacagani casi limón ngola, ni rabicabe limón real, xisi la? Laani napani biidxi'. Nabé napani nisa.",,
E0643,S0480,Lime tree (<Citrus limon>). Aromatic tree with white flowers and green fruit that reaches a height of 5 meters. It is considered to have curative properties for treating coughs. Lime juice is used as a condiment for cooking and to remove smells from dishware and kitchen utensils.,El limón (<Citrus limon>). Árbol aromático que alcanza una altura de 5 metros. Sus flores son blancas y sus frutos son verdes. Se le atribuyen propiedades curativas contra la tos. El jugo del limón se utiliza como condimento en la preparación de los alimentos y para eliminar olores de los platos y utensilios de cocina.,"Cadi ti yaga limonsi nga nuu, nuucani rudiicani limon biuxe ne nuucani rudiicani limon ro', nuucani napacani biidxi' ne nucaani qué gapadi'cani. Yaga limondi', nacani ti yaga xada napa guichi risoo bia' chonna metru, ribeeni ti guie' naquichi' ne rudiini ti xca nabidola naga' nabé naí'. Nabé riquiiñe binni lu guendaró, ria'rineni bere, benda, beela. ribeeni xho' lanna'. Ne laaca ruxhiicabeni lu ti tapadu bere pacaa tapadu benda. Laani runinecabe ti 'chile pastor', biraru' ra riquiiñecabeni lu guendaró.",<Citrus limon>,"b7e016eb484e980894a6a97af6861ca8,0342ab16da4bde0566373c79c8266933,844b2fe85e8d47dad4c0b351b04507dd,7bf6619cce66d5e169cbeb189b528cc3,77ec069419d91692091a4e50eb46ef88,5a185eeecdf632f0d65eaf5361f7d338,f02b000d1e7264415f583e4b9f136a60"
E0644,S0481,"Name for the species <Mirabilis jalapa>, an herb with yellow and orange flowers that reaches a height of 40 centimeters. It has a scarce presence in courtyards in La Ventosa. It is believed to be beneficial for the kidneys and is used to alleviate pain from bumps or blows.",La linda tarde. Se nombra así a la especie <Mirabilis jalapa>. Hierba que se observa escasa en los patios de La Ventosa. Alcanza una altura de 40 centímetros. Sus flores son de color amarillo y naranja. Se le atribuyen propiedades benéficas para los riñones y para el tratamiento de los golpes.,"Laani nga ti guixi bandaga risoo bia' chupalategande centimetru rudiini ti guie' nabiguitu ne naguchi, nuu binni napani ra lidxi. Ca xpandagani ra'gui ne re' binnini, rusiandani ladxigueta ne rucheecheni yuuba.",<Mirabilis jalapa>,
E0645,S0482,"Name used for two quite different species. The first is <Crinum erubescens>, known in Spanish as <lirio de agua> or 'water lily'. This is an aquatic herb that grows abundantly near bodies of water. It reaches a height of 1 meter and produces large, white and very attractive flowers. The second is <Bauhinia monandra>, a tree of the Fabaceae family known in Spanish as 'lirio de la India' or 'Indian lily'. It is scarce and is only found in the courtyards of houses. Its flowers are pink with fuchsia tones.","Con este nombre se reconoce a dos especies muy diferentes. La primera es <Crinum erubescens> conocida en castellano como lirio de agua. Se trata de una hierba que crece de manera abundante cerca de los cuerpos de agua. Alcanza una altura de un metro y presenta flores blancas, grandes y muy vistosas. La segunda es <Bauhinia monandra>. Se trata de un árbol de la familia Fabaceae conocido en castellano como lirio de la India. Se presenta escaso y sólo en los patios de las casas. Sus flores son rosadas con tonos fucsia.","Laani nga ti guixinisa, ribee ti batuuba', rabicabeni 'cebolla nisa'. Risooni bia' ti metru ne rudiini ti guie' naquichi', pacaa naxiña' te pacaa naxiña' te duxhu'. Nuuni ndaani' guidxi ne ra gui'xhi'.",<Bauhinia monandra>;<Crinum erubescens>,
E1208,S0483,The front side of a leaf.,El anverso de una hoja.,Ndi' nga neza lu bandaga.,,
E0648,S0484,Herb known in Spanish as <la vergonzosa> meaning 'the timid' because of its sensitivity to being touched.,Hierba conocida como la vergonzosa por su sensibilidad al roce.,"Nacani ti guixi huiini' nadá, cadi zési guida'na'ni o guidiiñeni, maca ziguunduni. Nácabe rusiandani golpe.",,
E0650,S0485,Woody vine.,Bejuco.,Sicari' rabicabe ca yaga ni rirenda lu yaga ne nuucani rudiicani guie'.,,
E1079,S0486,"This term is used to refer to two species belonging to the Fabaceae family: <Acacia acatlensis> and the vine <Havardia platyloba>. Their fruits are green pods. In La Ventosa, these plants are considered to be parasites of the trees known as <yaga la guitu>. The name <luba' alambre> is also used to refer to <Bdallophytum americanum>, an herb of the Cytinaceae family. This herb does not produce chlorophyll and therefore has a yellow stem. Its flowers and leaves are tiny and black.","Con este término se designa a dos especies de la familia Fabaceae: <Acacia acatlensis> y el bejuco <Havardia platyloba>. Sus frutos son vainas de color verde. En La Ventosa, estas plantas son consideradas como ""parásitas"" de los árboles conocidos como <yaga la guitu>. También se usa este nombre para designar a una hierba de la familia Cytinaceae, <Bdallophytum americanum> la cual no presenta clorofila por lo que su tallo es amarillo. Sus flores y hojas son diminutas y de color negro.","Laani nga ti guixi rindani lu yaga yaalaguitu, re'ni xtini yagadi'. Ribeeni ti guie' nayaase ne nayu. Rudiini ti xca nayu ne naga'. Napani ti tini naquichi'. Nuuni ndaani gui'xhi'.",<Acacia acatlensis>;<Bdallophytum americanum>;<Havardia platyloba>,"f3d7aeb179d2a870b18b0d47f265bc6a,4c55f4032f0f1ca16a7d6f472190a474,ecf2c51941c74f8c529bdff3ac9a9c36,79a067dd23ccba0783fbda6286cacd31,0ce0592ae419fa7ee40b7de4ad167e21,024c5161e48430e47fdcf4cdd7765e07,59a3f4817429a269eff86f306f490fed,af34403eae0bbc60000630be5fd94374,661874df74045cdce0420a2b91ceab06,0d93173bf8a08ebd2007624ff8177b5f,c235c5b5cb2970228eb758d0f219fcdf,019eed8c616ec4cbb6d6d0846b2d4626,7a595bf456482ff463449dfc7b6e235f,6c18ccf89038e21e2267e50efc0c1d07,52bd6082e624db3540f0cfea8f9192e9,5fb786b129eda2c9bf1645164f2db0ce,f7bfc39dd665a5f56c55f89ab65da145,30e94f8dbe05380e9f8dc3af10d72e45,a8a9093d2a9b240d0604b71b16dbd138,4b7ea4f87ec70bd1fab64e197aa2c038,e4ff4728476d73d205589e0dafc960b1,c2425fa043fb394b2edaa2a5c6ea6ba3,b8442e798468791c0e8534a26ce3d9f8"
E0653,S0487,"This name refers to <Mansoa hymenaea> of the Bignoniaceae family, known in Spanish as <la flor de zorrillo> or 'skunk flower'. It is an abundant woody vine with purple, bell-shaped flowers that measure up to 5 centimeters long. It produces a long, flat and thin green fruit. There is also a vine root known as <xcu be'te> or 'skunk root' that is considered to have medicinal properties. It is commonly crushed and used to open up the nostrils or crushed and soaked in alcohol to treat rheumatism. There is some disagreement among those familiar with the plant as to whether this root belongs to the species described here or to a different species. Consult the entry for <xcu be'te> for further information.","La flor de zorrillo. Este nombre se asigna a <Mansoa hymenaea> perteneciente a la familia Bignoniaceae. Se trata de un bejuco abundante de flores moradas de hasta 5 centímetros de largo, en forma de campana y frutos verdes delgados, largos y aplanados. Existe una raíz de bejuco conocida como <xcu be'te> o raíz de zorrillo a la cual se le atribuyen propiedades medicinales y comúnmente se prepara machacada para destapar la nariz o machacada y remojada en alcohol para tratar las reumas. Existe desacuerdo entre los conocedores con respecto a que si dicha raíz es la de flor de zorrillo que aquí se describe o si es la raíz de una especie distinta conocida como <xcu be'te> o raíz de zorrillo. Consultar la entrada correspondiente para mayor información.","Laani nga ti luba' rudii ti guie' naguchi pacaa nagu, nabé sicarú, xisi la rinda' dxabani. Nuu xtobi lá be'te tubi, nganga ni riquiiñe binni napa guidxaga, ruxhaleni xii, ne ti ndaani la riuu ndaani alcohol rixubi binni napa guba ñee. Nabé nuucani.",<Mansoa hymenaea>,"a9852deb8245aa05a6ea46cea6bba1a6,88d2292f52d2a27e596fe711123c5b9a,48288b6620cdf58ef4db5ee12a90177f,ac0361845d68e1d7258dfd3074cff2e7,ded89cd18eca249dc1f9ea1a272cd6e8,bf17adf25fc7cb977875ef14b3e66002,d9024685875f6193fc26abb52257b03b,957b58b576d86e0e857f29e988973b8a,3af13b60226ea63443af36c866c49256,e44e1bda2bd1235aae35d59a7329bbba,1f7ee3b7f7c8fd3e25eb0615ec6198f7,a39cd4fd8fc149eb4dc84607d7b718ad,6e11d0461fc6032a93dce85e9e6e791a,95ee68b883e1826a3756636cf3105242,e1c0b3905288f6b055bb59b86e82b760,8e9d65ab92a5ca62f3c338866dae70d9,4deff3ad5dc93975e01c86835bb8f9bb,d1a36eb4c8d6468bda48569d33103096,e24869cb4b4d98724a87d515ef688fcf,5effc21614e88b5da6f2d5fcbf16063c"
E0651,S0488,Type of vine.,Tipo de bejuco o enredadera.,"Sicari' rabicabe ti luba' ni rirenda sica beenda' lu ca yaga. Ne laaca sicari' rabicabe ti bidxi: bidxí beenda'. Nácabe nuu ti beenda' nayaa ladi, nabé ziuula', ni ricá lu yaga sica luba', ngue runi rabicabe laame beenda' luba'.",,
E0057,S0489,Bean vine.,El bejuco del frijol.,"Luba' bizaa, qué risoopeni. Ca binni ra ñaa ora ridxiibaca' binni ladeni rusabacabe biza, ti gapaca' bizaa guela.",,
E0056,S0490,"Woody vine that produces a green fruit similar to <chayote>. The peel of the fruit is not smooth but grooved, and on the inside are seeds and a fiber similar to cotton. The fruit can be prepared in soup.",Bejuco que produce una fruta de color verde similar al chayote. La cáscara del fruto no es lisa sino estriada y en su interior tiene semillas y una fibra similar al algodón. El fruto se puede preparar en caldo.,"Luba'di' rudiini ti xca, casiga yape, laaca nayaa ladini, cadi nadxiibini, narruchini ne naguixi xpeelani casi xiaa. Dxique nácabe bininé binnini caldu.",,
E1084,S0491,"Name for the species <Cissus trifoliata> of the Vitaceae family. This is a scarce vine with fleshy brown stems, yellow flowers and green fruit that turn red when mature.","Con este nombre se reconoce a <Cissus trifoliata>, de la familia Vitaceae. Bejuco escaso de tallos carnosos color café, flores amarillas y frutos verdes que se tornan rojos al madurar.","Laani nga ti luba' rudii ti guie' naga' naguchiga, ne rapani ti xca naga'. Napani tini.",<Cissus trifoliata>,
E0655,S0492,"Name for the species <Luffa cylindrica> which belongs to the gourd family. This is an herbaceous vine with yellow flowers. Its fruit is long and green. If dried once mature, the fruit produces a fiber used for washing dishes or scrubbing the skin.","Se designa así a la especie <Luffa cylindrica>, perteneciente a la familia de las calabazas. Bejuco herbáceo de flores amarillas, su fruto es verde y alargado, que al madurar y secarse, presenta una fibra que se utiliza para restregarse la piel al bañarse o para fregar los trastes.","Laani nga ti luba' rudii ti xca nayu'la' bia' chupalategande centimetru, napani ti la'dxi nariga ni riquiiñeru' binni xhubi ladi ora gaze ne para qui'bi traste. Ma' que rihuinnipe'ni.",<Luffa cylindrica>,"7a3b36723c1710edb1456b1148d038b2,21f5b8d58ede040432f9ed2cae6070c9,a505873416f2db6f4e52b917d086cb48,a7a5d501976915376d315bb069a9cb13,bc0ff54213f56f1ab126f11bbc60ba19,8e621cdd293ce50651898ad7e6e84d3e,a6a5456e7440fa98f5cb391aed1fa94e,c7c7da75e93d410eadec79167ce726d4,30fb6117f5cb1aa3cfa317c0c6ea927a,de77b06a8b06da329e519f5ed05caca5,71f3fcff7998828226645082c11069c7,afea68d92662eda99090b89dcab812e2"
